userid,label,ff,inf,type1,type2,type3,times,,,,,,,,,,,
617821434,1,12.95454545,0.117647059,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
617821602,1,19.875,0.064516129,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1
617824218,1,17.64705882,0.043478261,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1
617824831,1,17.29411765,0.068965517,0.966666667,0.033333333,0,0,0,1,0,0,1,1,0,0,0,1,1
617825921,1,14.95,0.172413793,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
617828146,1,19.33333333,0,0.962962963,0.037037037,0,0,0,1,1,0,1,1,0,0,1,0,0
617829994,1,12.04166667,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0
617830441,1,14.05,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
617831099,1,25.63636364,0.029411765,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0
617831397,1,24.23076923,0.090909091,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0
617836708,1,11.63636364,0.117647059,0.971428571,0.028571429,0,1,1,1,1,1,1,1,0,0,0,1,0
617837077,1,16.44444444,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0
617840952,1,24.27272727,0.03030303,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1
617843808,1,18,0.025,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0
617852382,1,23.69230769,0.085714286,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0
617859807,1,17.6,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0
617859996,1,19.06666667,0.111111111,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0
617863521,1,17.82352941,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
617867481,1,14.88888889,0.03125,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0
617882454,1,14.10526316,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
617888487,1,12.17391304,0.035714286,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
617898741,1,16.9375,0.037037037,0.931034483,0.068965517,0,0,0,0,1,1,1,0,0,0,0,1,0
617916495,1,14.10526316,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0
618134374,1,18.875,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0
618136325,1,17.3125,0.09375,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0
618145336,1,28.88888889,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1
618153400,1,35.14285714,0.068965517,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
618167879,1,13.76190476,0.214285714,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
618186707,1,16.35294118,0.051282051,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
618195959,1,18.78571429,0.076923077,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
618205912,1,23.69230769,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1
618208393,1,17.88235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618211732,1,21.46153846,0.153846154,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0
618211955,1,14.26315789,0.032258065,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
618215489,1,10.84,0.12,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
618220272,1,22.23076923,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0
618223383,1,15.47058824,0.034482759,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0
618229129,1,30.25,0.068965517,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
618239464,1,12.83333333,0.103448276,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0
618249107,1,21,0.1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1
618249287,1,13.65,0.037037037,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0
618262473,1,16.11764706,0.1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
618273875,1,16.05555556,0.041666667,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0
618277797,1,11.34782609,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1
618278395,1,23.41666667,0.04,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
618326816,1,17.64705882,0.037037037,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
618348025,1,12.72727273,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0
618349118,1,16,0.086956522,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
618350688,1,17.61111111,0.041666667,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0
618372072,1,17.1875,0.058823529,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1
618372217,1,15.77777778,0.037037037,0.931034483,0.068965517,0,0,0,0,1,0,0,0,1,1,0,1,0
618393696,1,14.0952381,0.032258065,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
618404984,1,16.89473684,0.111111111,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0
618415967,1,21.07142857,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
618422144,1,11,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1
618438937,1,19.8125,0.096774194,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
618460019,1,17,0.142857143,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0
618461223,1,22.38461538,0.064516129,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
618469145,1,17.82352941,0.085714286,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0
618479530,1,15.7,0.034482759,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1
618493837,1,11.95652174,0.045454545,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0
618499240,1,14.36842105,0.185185185,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
618500176,1,13.19047619,0,0.823529412,0.176470588,0,0,0,1,1,0,1,0,0,1,0,0,1
618505565,1,15.89473684,0,0.972222222,0.027777778,0,1,1,1,0,1,0,1,1,1,1,0,1
618514755,1,18.52941176,0.045454545,0.956521739,0.043478261,0,0,0,1,1,0,0,0,1,1,1,1,1
618529778,1,12.13043478,0.178571429,0.965517241,0.034482759,0,1,0,1,0,1,0,0,1,1,0,0,0
618532500,1,18.125,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
618549078,1,19.52941176,0.107142857,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
618565558,1,24.5,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0
618575022,1,20.26666667,0.083333333,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0
618595696,1,23.76923077,0.03125,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1
618615426,1,20.57142857,0.033333333,0.967741935,0.032258065,0,1,0,1,0,0,0,0,0,1,0,1,1
618622204,1,23,0.046511628,0.977272727,0.022727273,0,1,1,1,0,0,1,1,0,0,0,1,0
618641697,1,25.66666667,0.076923077,0.962962963,0.037037037,0,0,0,0,1,1,0,0,0,1,1,0,0
618689737,1,27.90909091,0.083333333,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
618739511,1,20.28571429,0.130434783,0.958333333,0.041666667,0,0,1,1,1,1,0,0,0,1,1,0,0
618752804,1,37.52941176,0.080645161,0.984126984,0.015873016,0,1,1,0,1,1,0,1,1,1,0,0,0
618758991,1,23.58333333,0.052631579,0.95,0.05,0,0,1,1,1,1,0,1,0,0,0,1,0
618803772,1,31.66666667,0.037037037,0.981818182,0.018181818,0,0,0,0,1,1,1,1,0,0,1,1,0
618844802,1,19.06666667,0.15625,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
618853944,1,13.76190476,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1
618886449,1,24.35714286,0.061538462,0.970149254,0.029850746,0,0,0,0,1,0,1,1,0,0,1,1,1
618887115,1,13.94736842,0.137931034,0.966666667,0.033333333,0,1,0,0,0,1,1,1,0,1,1,0,0
618891870,1,24.16666667,0.1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
618928185,1,28.90909091,0.092592593,0.931034483,0.068965517,0,1,1,0,1,1,0,0,0,1,1,1,0
618945206,1,18.17647059,0.137931034,0.966666667,0.033333333,0,1,1,0,0,0,0,1,0,1,1,1,0
618945271,1,12.2173913,0.043478261,0.958333333,0.041666667,0,1,1,1,1,1,0,0,1,0,1,0,1
618949013,1,29.54545455,0.081967213,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
618981957,1,21.84615385,0.038461538,0.962962963,0.037037037,0,0,0,0,0,1,1,0,1,1,0,1,0
618982638,1,14.31578947,0.217391304,0.958333333,0.041666667,0,1,1,0,1,1,1,1,0,0,1,0,1
618985700,1,19.83870968,0.074074074,0.964285714,0.035714286,0,0,1,1,0,0,0,0,1,0,0,1,1
618997000,1,12.63636364,0.3,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0
619018390,1,28.8,0.0625,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0
619020183,1,18.4375,0.074074074,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
619048475,1,22.23076923,0.052631579,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0
619080462,1,13.80952381,0.037037037,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0
619085463,1,15.85714286,0.108108108,0.973684211,0.026315789,0,0,0,0,0,1,0,0,1,1,1,1,0
619118183,1,11.60869565,0.04,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
619165723,1,12.89473684,0.142857143,0.954545455,0.045454545,0,0,1,1,1,1,1,1,0,1,0,0,0
619187098,1,11.81818182,0.038461538,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
619219990,1,28.94736842,0.081081081,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
619225021,1,16.9375,0.035714286,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
619231739,1,19.57142857,0.107142857,0.965517241,0.034482759,0,0,0,1,1,1,1,0,0,0,0,1,0
619235948,1,32.44444444,0.03125,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1
619249498,1,22.76923077,0.035714286,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
619266193,1,16.52941176,0.038461538,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
619271078,1,13.27272727,0.03030303,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
619305569,1,10.11538462,0.033333333,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
619308922,1,18.35714286,0.05,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0
619324942,1,16.84210526,0.12,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
619338696,1,15.10526316,0.028571429,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
619348972,1,15.66666667,0.103448276,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
619363108,1,13.47619048,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1
619369704,1,9.653846154,0.08,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1
619387779,1,15.5,0.076923077,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0
619406337,1,18.93333333,0.052631579,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
619411152,1,15.38888889,0.033333333,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1
619418083,1,16.66666667,0.107142857,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
619418971,1,18.5625,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0
619422439,1,15.22222222,0.041666667,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0
619441415,1,20.21428571,0.107142857,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0
619441439,1,30.9,0.09375,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1
619445404,1,18.8,0.107142857,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
619448053,1,14.78947368,0.068965517,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
619456829,1,21.63636364,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0
619463113,1,15.70588235,0.035714286,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
619466144,1,15.05882353,0.037037037,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
619468845,1,11.54545455,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1
619472899,1,23.35714286,0.08,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
619512380,1,15.2,0.068965517,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1
619513437,1,12.27272727,0.076923077,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
619522365,1,15.15,0.125,0.96,0.04,0,0,1,1,0,0,1,1,0,0,1,0,0
619525029,1,22.69230769,0.041666667,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1
619542769,1,21.91666667,0.026315789,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0
619552741,1,12.9,0.2,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1
619563674,1,12.31818182,0.033333333,0.857142857,0.142857143,0,1,1,0,0,1,0,0,0,0,1,0,1
619564441,1,13.05263158,0.133333333,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
619583763,1,11.26086957,0.045454545,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1
619586346,1,21.58333333,0.133333333,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1
619588265,1,19.78571429,0.107142857,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0
619598059,1,14.57894737,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
619613905,1,12.5,0.08,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
619650419,1,16.41176471,0.076923077,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
619653817,1,17.33333333,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
619664425,1,10.25925926,0.166666667,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0
619668267,1,15.58823529,0.15625,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
619683215,1,15.05555556,0.04,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
619702965,1,16.66666667,0.035714286,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
619723557,1,16.75,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
619727032,1,18,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0
619735156,1,19,0.034482759,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0
619784136,1,30,0.115384615,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
619792617,1,11.80769231,0.111111111,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0
619810380,1,17.1875,0.076923077,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0
619839626,1,18,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0
619871782,1,19.71428571,0.114285714,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1
619912196,1,18.85714286,0.210526316,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0
619917749,1,18.64285714,0.090909091,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0
619976364,1,17.71428571,0.071428571,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
620060059,1,13.91304348,0.03030303,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0
620111964,1,13.40909091,0.055555556,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0
620112188,1,21.92857143,0.103448276,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
620137618,1,18.23076923,0.105263158,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
620156433,1,11.95238095,0.083333333,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0
620175784,1,24,0.086956522,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0
620220804,1,18.73333333,0.068965517,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0
620250979,1,13.85714286,0.135135135,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
620258805,1,16.375,0.064516129,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
620259574,1,18.92307692,0.086956522,0.958333333,0.041666667,0,1,0,1,0,1,0,1,0,1,1,1,0
620320700,1,26.5,0.208333333,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0
620332636,1,19.8,0.125,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
620350001,1,12.57142857,0.12,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
620419987,1,19.06666667,0.074074074,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0
620421877,1,12.2,0.05,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1
620466927,1,12.18181818,0.1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
620474586,1,17,0.05,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
620475728,1,20.78571429,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0
620515439,1,17.875,0.071428571,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1
620518627,1,13,0.125,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1
620519953,1,20.07142857,0.034482759,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
620525418,1,14.75,0.083333333,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0
620575386,1,19.69230769,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
620598613,1,9.418604651,0.108108108,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
620687869,1,13.94736842,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
620696383,1,13.61111111,0.05,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1
620739715,1,18.46153846,0.034482759,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
620753960,1,18.625,0.103448276,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
620758404,1,19.61538462,0.05,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0
620765352,1,11.66666667,0.076923077,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0
620776121,1,13.21052632,0.096774194,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0
620777740,1,12.31578947,0.043478261,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0
620832986,1,11.375,0.075,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0
620840216,1,20.5,0.034482759,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0
620896239,1,12,0.037037037,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
621265026,1,16.6,0.068965517,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
621309649,1,17.52941176,0.055555556,0.972972973,0.027027027,0,0,0,0,0,1,0,0,0,0,1,0,1
621316184,1,11.59090909,0.086956522,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0
621325296,1,19.25,0.04,0.961538462,0.038461538,0,0,1,1,1,1,0,1,0,0,1,0,0
621364003,1,16.5625,0.166666667,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0
621377933,1,13.17391304,0.078947368,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1
621412482,1,11.42857143,0.074074074,0.964285714,0.035714286,0,0,0,1,0,0,0,0,1,1,0,1,0
621412525,1,12.81818182,0.08,0.961538462,0.038461538,0,0,0,0,1,1,0,0,1,0,1,1,0
621414410,1,19.71428571,0.111111111,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
621427868,1,14.82352941,0.066666667,0.9375,0.0625,0,1,1,1,1,1,0,0,0,0,0,0,1
621502353,1,19.64285714,0.172413793,0.966666667,0.033333333,0,1,0,0,0,1,1,0,1,0,1,1,0
621554804,1,12.38095238,0.129032258,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
621555892,1,15.36842105,0.034482759,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1
621576164,1,20.11538462,0.017857143,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0
621705147,1,15.8125,0.083333333,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1
621733211,1,12.45454545,0.230769231,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
621834892,1,21.16666667,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
621874598,1,23.69230769,0.153846154,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
621960147,1,13.2173913,0.066666667,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
621962667,1,13.38095238,0.117647059,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1
622073942,1,15.66666667,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1
622104551,1,17.73333333,0.033333333,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0
622111989,1,12.38095238,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0
622255721,1,17,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1
622286034,1,23,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1
622304985,1,21.42857143,0.056603774,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
622329814,1,17.35294118,0.057142857,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
622357843,1,17.11764706,0.083333333,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1
622366249,1,23.23076923,0.085714286,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1
622375535,1,17.07142857,0.269230769,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0
622493112,1,22.07692308,0.1875,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1
622524146,1,14.05555556,0.172413793,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1
622545293,1,20.07692308,0.029411765,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1
622572415,1,16.76470588,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
622589126,1,10.5,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1
622736222,1,15.5,0.076923077,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1
622793906,1,37.125,0.074074074,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
622856954,1,14.33333333,0.054054054,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1
622865278,1,11.875,0.125,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1
622866052,1,10.13953488,0.098360656,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
622928583,1,16.72222222,0.0625,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1
623013588,1,19.71428571,0.105263158,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
623145487,1,23.63636364,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1
623495065,1,22.38461538,0.111111111,0.972972973,0.027027027,0,1,0,0,0,1,0,1,0,0,1,0,0
708519985,1,19.46153846,0.136363636,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1
708529440,1,21.63636364,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
708650725,1,17,0.058823529,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0
708666768,1,13.5625,0.090909091,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0
708676321,1,16.8,0.088235294,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0
708730298,1,16.8,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1
708732794,1,20.16666667,0.090909091,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1
708947054,1,27.75,0.103448276,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0
709010197,1,18.69230769,0.057142857,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0
709026824,1,22.75,0.107142857,0.933333333,0.066666667,0,0,1,1,0,1,1,0,1,1,0,0,0
709094335,1,23.8,0.121212121,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
709158032,1,33,0.090909091,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0
709268803,1,15.53846154,0.032258065,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0
709338218,1,12,0.038461538,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0
709392979,1,26,0.129032258,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0
709542337,1,11.25,0.071428571,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
709547976,1,16.0625,0.03125,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0
709554859,1,26.77777778,0.142857143,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1
709713920,1,17.33333333,0.15,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1
710092674,1,17.30769231,0.033333333,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0
710176700,1,31.83333333,0.071428571,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
710386668,1,25.75,0,0.964285714,0.035714286,0,0,1,0,1,0,1,0,1,0,0,0,0
710457199,1,17.73333333,0.157894737,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0
710501431,1,19.8,0.068965517,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
710621238,1,15.82352941,0.083333333,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0
710814337,1,20.41666667,0.045454545,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
710998206,1,13.66666667,0.083333333,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0
711055747,1,20.25,0.1,0.967741935,0.032258065,0,0,1,0,1,1,1,0,1,0,1,0,0
711073873,1,11.57894737,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
711117829,1,18.25,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
711397128,1,13.41176471,0.054054054,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
711459554,1,25.88888889,0.076923077,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0
711678624,1,12.64705882,0.083333333,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0
712314872,1,17.61538462,0.105263158,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0
712317120,1,22.66666667,0.04,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
712468867,1,15.85714286,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1
712628232,1,25.25,0.058823529,0.944444444,0.055555556,0,0,1,0,0,1,0,0,1,1,0,0,1
713127517,1,23.44444444,0.08,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
713380862,1,29.28571429,0.176470588,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
713491500,1,13.53333333,0.037037037,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1
713886110,1,19.08333333,0.088235294,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
714583566,1,16.23076923,0.043478261,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1
715004359,1,12.76470588,0.052631579,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1
716053231,1,24.77777778,0.04,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0
716289278,1,22.5,0.071428571,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0
716446483,1,16.53846154,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0
716451656,1,24.44444444,0.037037037,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0
716465820,1,19.08333333,0.066666667,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
716470938,1,13.46666667,0.05,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0
716473104,1,14.8125,0.047619048,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0
716647831,1,21.16666667,0.032258065,0.96875,0.03125,0,0,1,1,1,1,0,0,1,0,1,1,0
716723184,1,16.30769231,0.095238095,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0
716803351,1,14.64285714,0.222222222,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0
771657486,1,26.375,0.095238095,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0
773903504,1,17,0.115384615,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0
1204959372,1,38,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
